event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Medrano,Adam Bazaldua,Adam McGough,B. Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,David Blewett,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jennifer S.  Gates,Jesse Moreno,Lee M. Kleinman,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45171,18.,46,"An ordinance abandoning portions of a water and sanitary sewer easement to Pegasus Place, LLC, the abutting owner, containing a total of approximately 26,424 square feet of land, located near the intersection of Commonwealth and Pegasus Park Drives - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",21-522,CONSENT AGENDA,Approved,8056,"An ordinance abandoning portions of a water and sanitary sewer easement to Pegasus Place, LLC, the abutting owner, containing a total of approximately 26,424 square feet of land, located near the intersection of Commonwealth and Pegasus Park Drives - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2021-03-16,21-1100; APPROVED; ORDINANCE 31911,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,18,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/e434fbc5-6941-4144-9d4c-23d1a8cb0310.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/fc3cd575-7ae3-4780-9bdf-6d67348276dc.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/dd1f0081-41f9-4f00-9ce9-1e894850ad62.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45172,19.,47,"An ordinance abandoning a portion of Wisconsin Street to American Property Acquisition, LLC, the abutting owner, containing approximately 2,900 square feet of land, located near the intersection of Wisconsin Street and Goodnight Lane; and authorizing the quitclaim - Revenue: General Fund $8,700.00, plus the $20.00 ordinance publication fee",21-718,CONSENT AGENDA,Approved,8252,"An ordinance abandoning a portion of Wisconsin Street to American Property Acquisition, LLC, the abutting owner, containing approximately 2,900 square feet of land, located near the intersection of Wisconsin Street and Goodnight Lane; and authorizing the quitclaim - Revenue: General Fund $8,700.00, plus the $20.00 ordinance publication fee",2021-04-12,21-1101; APPROVED; ORDINANCE 31912,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,19,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/d96a0d84-cd26-433e-afb1-96d1b1b64b20.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/f5834d63-08f1-4f6d-9bb5-0be5020bab0e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/9c398e8e-e81b-4fba-8858-ab27106e314a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/370c1fd3-a3c7-4a27-9a40-7ea87905ef6e.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45181,20.,48,"An ordinance amending Ordinance No. 31287, previously approved on August 28, 2019, which abandoned portions of Winnetka Avenue (formerly Earle Street), located near the intersection of Fort Worth and Winnetka Avenues, to Paul V. Toler and Donna Toler and Worth Trinity, LLC, to extend the final replat from one year to thirty months - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",21-967,CONSENT AGENDA,Approved,8501,"An ordinance amending Ordinance No. 31287, previously approved on August 28, 2019, which abandoned portions of Winnetka Avenue (formerly Earle Street), located near the intersection of Fort Worth and Winnetka Avenues, to Paul V. Toler and Donna Toler and Worth Trinity, LLC, to extend the final replat from one year to thirty months - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2021-05-12,21-1102; APPROVED; ORDINANCE 31913,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,20,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/f2e642e7-0075-480f-9440-397d19311e6f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/a1b998ed-937b-4dc4-9405-7b4f072d0290.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45179,21.,49,"An ordinance amending Ordinance No. 31440, previously approved on February 12, 2020, which abandoned a portion of an alley, located near the intersection of Peak Street and Ross Avenue to PSREG Ross Avenue Owner, LLC, to extend the final replat deadline from eighteen months to twenty-four months - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",21-945,CONSENT AGENDA,Approved,8479,"An ordinance amending Ordinance No. 31440, previously approved on February 12, 2020, which abandoned a portion of an alley, located near the intersection of Peak Street and Ross Avenue to PSREG Ross Avenue Owner, LLC, to extend the final replat deadline from eighteen months to twenty-four months - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2021-05-11,21-1103; APPROVED; ORDINANCE 31914,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,21,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/3aec7421-1be6-496c-8d87-49bf20d42b39.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/ae0ddada-02b0-4b9f-b584-d1d8cbc08749.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45180,22.,50,"An ordinance amending Ordinance No. 31581, previously approved on August 12, 2020, which abandoned portions of a utility easement, wastewater easement and avigation easement, located near the intersection of Denton Drive and Denton Drive Cut-Off to OH Maplewood, LP, to extend the final replat deadline from one year to eighteen months - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",21-946,CONSENT AGENDA,Approved,8480,"An ordinance amending Ordinance No. 31581, previously approved on August 12, 2020, which abandoned portions of a utility easement, wastewater easement and avigation easement, located near the intersection of Denton Drive and Denton Drive Cut-Off to OH Maplewood, LP, to extend the final replat deadline from one year to eighteen months - Revenue: General Fund $5,400.00, plus the $20.00 ordinance publication fee",2021-05-11,21-1104; APPROVED; ORDINANCE 31915,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,22,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/0256f746-a854-4afc-a9c8-ad2e5749bedd.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/ad086a08-7717-4114-a35b-9ef13b74dec8.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45186,23.,51,"An ordinance correcting Chapter 51 of the Dallas Development Code, Section 51-4.217(19) - Financing: No cost consideration to the City",21-1067,CONSENT AGENDA,Approved,8601,"An ordinance correcting Chapter 51 of the Dallas Development Code, Section 51-4.217(19) - Financing: No cost consideration to the City",2021-05-26,21-1105; APPROVED; ORDINANCE 31916,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,23,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45187,24.,52,An ordinance correcting (1) Planned Development District No. 326 amended by Ordinance No. 30285; (2) Planned Development District No. 1029 amended by Ordinance No. 31458; (3) Planned Development District No. 278 amended by Ordinance No. 31542; and (4) Planned Development District No. 484 amended by Ordinance No. 31626 - Financing: No cost consideration to the City,21-1068,CONSENT AGENDA,Approved,8602,An ordinance correcting (1) Planned Development District No. 326 amended by Ordinance No. 30285; (2) Planned Development District No. 1029 amended by Ordinance No. 31458; (3) Planned Development District No. 278 amended by Ordinance No. 31542; and (4) Planned Development District No. 484 amended by Ordinance No. 31626 - Financing: No cost consideration to the City,2021-05-26,21-1106; APPROVED; ORDINANCE 31917,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,24,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/5d92a9a2-cb48-4d3d-914a-04fc77363884.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45188,25.,53,"An ordinance correcting (1) Ordinance No. 30946, passed by Dallas City Council on August 8, 2018, which changed the zoning from a CR Community Retail District to an MF-2(A) Multifamily District on the east side of Pastor Bailey Drive, north of Scout Avenue; and (2) Ordinance No. 31458, passed by Dallas City Council on February 26, 2020, which created Planned Development District No. 1029 on the west side of Prichard Lane between Umphress Road and Stonehurst Street - Financing: No cost consideration to the City",21-1071,CONSENT AGENDA,Approved,8605,"An ordinance correcting (1) Ordinance No. 30946, passed by Dallas City Council on August 8, 2018, which changed the zoning from a CR Community Retail District to an MF-2(A) Multifamily District on the east side of Pastor Bailey Drive, north of Scout Avenue; and (2) Ordinance No. 31458, passed by Dallas City Council on February 26, 2020, which created Planned Development District No. 1029 on the west side of Prichard Lane between Umphress Road and Stonehurst Street - Financing: No cost consideration to the City",2021-05-26,,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,25,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/1db40a0c-5894-4218-b990-e25d785a08c8.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45166,26.,54,"An ordinance granting a private license to CADG Jackson Parking A, LLC, for the use of a total of approximately 757 square feet of aerial space to occupy, maintain and utilize two canopies without a premise sign over a portion of Jackson Street right-of-way located near its intersection with Harwood Street - Revenue: General Fund $100.00 one-time, plus the $20 ordinance publication fee",20-1720,CONSENT AGENDA,Approved,6651,"An ordinance granting a private license to CADG Jackson Parking A, LLC, for the use of a total of approximately 757 square feet of aerial space to occupy, maintain and utilize two canopies without a premise sign over a portion of Jackson Street right-of-way located near its intersection with Harwood Street - Revenue: General Fund $100.00 one-time, plus the $20 ordinance publication fee",2020-08-31,21-1108; APPROVED; ORDINANCE 31919,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,26,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/3c722e4b-c5b0-4a5e-89b9-c6422298f7c4.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/22fdeca9-5f26-4c8a-acdd-ddf2e001e7c1.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d62d51e8-faef-4f56-b5ff-3b158f5253f0.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/41f3ff91-de2a-4a39-84f1-bf6f30837f35.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45178,27.,56,"An ordinance granting renewal of a revocable license to Big Outdoor Texas, LLC, for the use of approximately 360 square feet of aerial space to occupy, maintain and utilize the existing 12 lights that illuminate a supergraphic façade over a portion of Pacific Avenue right-of-way located near its intersection with Griffin Street - Revenue: General Fund $2,653.00 annually, plus the $20.00 ordinance publication fee",21-811,CONSENT AGENDA,Approved,8345,"An ordinance granting renewal of a revocable license to Big Outdoor Texas, LLC, for the use of approximately 360 square feet of aerial space to occupy, maintain and utilize the existing 12 lights that illuminate a supergraphic façade over a portion of Pacific Avenue right-of-way located near its intersection with Griffin Street - Revenue: General Fund $2,653.00 annually, plus the $20.00 ordinance publication fee",2021-04-28,21-1109; APPROVED; ORDINANCE 31920,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,27,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/7f0424af-ce02-40fd-afad-4b316a4288da.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/188355eb-01a2-4a67-871f-7ae43ad65e32.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/5a923d23-7319-404e-b2b0-6b73f80b968e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/7b4f12e8-c377-4287-b152-54c066494442.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
1889,2021-06-23,9:00 AM,City Council,bit.ly/cityofdallastv,45190,28.,58,"Authorize (1) the transfer of funds from the Public/Private Partnership Fund to the Dallas Streetcar System Fund; (2) an increase in appropriations in an amount not to exceed $1,000,000.00 in the Dallas Streetcar System Fund; and (3) payment to Dallas Area Rapid Transit for operation and maintenance costs for the Dallas Streetcar System from Union Station to Bishop Arts District for Fiscal Year 2021 - Not to exceed $1,000,000.00 - Financing: Dallas Streetcar System Fund",21-808,CONSENT AGENDA,Approved,8342,"Authorize (1) the transfer of funds from the Public/Private Partnership Fund to the Dallas Streetcar System Fund; (2) an increase in appropriations in an amount not to exceed $1,000,000.00 in the Dallas Streetcar System Fund; and (3) payment to Dallas Area Rapid Transit for operation and maintenance costs for the Dallas Streetcar System from Union Station to Bishop Arts District for Fiscal Year 2021 - Not to exceed $1,000,000.00 - Financing: Dallas Streetcar System Fund",2021-04-27,21-1110; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,28,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/6/1889_A_City_Council_21-06-23_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/062321Min.pdf,https://dallastx.new.swagit.com/videos/201956,https://cityofdallas.legistar1.com/cityofdallas/attachments/28ea2f96-a8da-488f-ad7d-315aed850f29.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/03e15171-8110-45b1-9341-f6c7b40d05f3.pdf,,YES,YES,,YES,YES,AWVT,YES,,YES,YES,YES,YES,,YES,,YES,YES,YES,YES
