event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Carolyn Arnold,Carolyn King Arnold,Chad West,Eric Johnson,Gay Donnel Willis,Gay Donnell Willis,Jaime Resendez,Jaynie Schultz,Jaynie Shultz,Jesse  Moreno,Jesse Moreno,Kathy Stewart,Laura Cadena,Lorie Blair,Maxie Johnson,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennel Atkins,Tennell  Atkins,William Roth,Zarin D. Gracey,Zarin Gracey
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93475,49.,96,"Consideration of appointment to the Dallas Area Rapid Transit Board of Directors for Positions 03, 04, 05, 06, 07, and 08 (Closed Session, if necessary, Personnel, Sec. 551.074, T. O. M. A.) (Name of nominee in the City Secretary’s Office) - Financing: No cost consideration to the City",25-1543A,ITEMS FOR INDIVIDUAL CONSIDERATION,Appointment made to Board,21200,"Consideration of appointment to the Dallas Area Rapid Transit Board of Directors for Positions 03, 04, 05, 06, 07, and 08 (Closed Session, if necessary, Personnel, Sec. 551.074, T. O. M. A.) (Name of nominee in the City Secretary’s Office) - Financing: No cost consideration to the City",2025-04-28,25-0851; APPOINTMENTS MADE TO BOARD,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,49,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,https://cityofdallas.legistar1.com/cityofdallas/attachments/db3e00a5-1266-435a-b546-167d9a56c988.docx,YES,YES,,AWVT,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93656,,97,Mayor and City Council Office,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93657,50.,98,Authorize the endorsement of Deputy Mayor Pro Tem Adam Bazaldua as the City's candidate for the 2026 National League of Cities Board of Directors - Financing: No cost consideration to the City,25-1628A,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,21285,Authorize the endorsement of Deputy Mayor Pro Tem Adam Bazaldua as the City's candidate for the 2026 National League of Cities Board of Directors - Financing: No cost consideration to the City,2025-05-05,25-0852; APPROVED,Mayor and City Council Office (MCC),Mayor and City Council Office,1,Socrata Roll Call,,,,,0,50,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,https://cityofdallas.legistar1.com/cityofdallas/attachments/17f9d658-49e8-4a82-b897-d8515eb00237.pdf,YES,YES,,YES,YES,YES,,YES,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94216,,99,ADDITIONS:,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94214,,100,CLOSED SESSION,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94215,51.,101,"Attorney Briefing (Sec. 551.071 T.O.M.A.) 

Seeking the advice of the City Attorney regarding:

-	a demand letter about Police Officer Darron Burks.",25-1686A,CLOSED SESSION,Held,21343,"Attorney Briefing (Sec. 551.071 T.O.M.A.) 

Seeking the advice of the City Attorney regarding:

-	a demand letter about Police Officer Darron Burks.",2025-05-09,25-0853; HELD,City Attorney's Office (ATT),City Attorney's Office,,Socrata Roll Call,,,,,0,51,AGENDA,NO ACTION NEEDED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,N/A,N/A,,N/A,N/A,N/A,,N/A,N/A,,N/A,,N/A,N/A,,,,N/A,N/A,N/A,,,,,N/A
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94458,52.,102,"Personnel (Sec. 551.074 T.O.M.A.) 

Deliberate the qualifications of candidates for the inspector general position provided by MGT Consulting Group.",25-1924A,CLOSED SESSION,Held,21550,"Personnel (Sec. 551.074 T.O.M.A.) 

Deliberate the qualifications of candidates for the inspector general position provided by MGT Consulting Group.",2025-05-23,25-0853; HELD,City Attorney's Office (ATT),City Attorney's Office,,Socrata Roll Call,,,,,0,52,AGENDA,NO ACTION NEEDED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,N/A,N/A,,N/A,N/A,N/A,,N/A,N/A,,N/A,,N/A,N/A,,,,N/A,N/A,N/A,,N/A,,,N/A
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93726,,103,Page Break,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94217,,104,OTHER ITEMS FOR INDIVIDUAL CONSIDERATION,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94386,,105,City Secretary's Office,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94401,53.,106,"Receive the report of the Ad Hoc City Council Canvassing Committee and adopt a resolution and order accepting the canvassing committee's report declaring the amended results of the Saturday, May 3, 2025 general election for Place 6 based on the manual recount, per Texas Election Code 213.033 - Financing:  No cost consideration to the City",25-1915A,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,21541,"Receive the report of the Ad Hoc City Council Canvassing Committee and adopt a resolution and order accepting the canvassing committee's report declaring the amended results of the Saturday, May 3, 2025 general election for Place 6 based on the manual recount, per Texas Election Code 213.033 - Financing:  No cost consideration to the City",2025-05-22,25-0854; APPROVED,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,53,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,YES,YES,,AWVT,YES,YES,,YES,AWVT,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94385,54.,107,"A resolution (1) authorizing an increase in the joint election agreement and election services contract between the City of Dallas, Dallas County, and various other jurisdictions within Dallas County, for the conduct of a runoff election to be held Saturday, June 7, 2025; and (2) an increase in appropriations in an amount not to exceed $412,936.00 in the City Secretary’s Office from General Fund Contingency Reserve - Not to exceed $412,935.50, from $1,033,010.75 to $1,445,946.25 - Financing: General Fund Contingency Reserve (see Fiscal Information)",25-1907A,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,21533,"A resolution (1) authorizing an increase in the joint election agreement and election services contract between the City of Dallas, Dallas County, and various other jurisdictions within Dallas County, for the conduct of a runoff election to be held Saturday, June 7, 2025; and (2) an increase in appropriations in an amount not to exceed $412,936.00 in the City Secretary’s Office from General Fund Contingency Reserve - Not to exceed $412,935.50, from $1,033,010.75 to $1,445,946.25 - Financing: General Fund Contingency Reserve (see Fiscal Information)",2025-05-21,25-0855; APPROVED,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,54,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,https://cityofdallas.legistar1.com/cityofdallas/attachments/883d300a-63fb-4fad-8d98-7aca7927f516.docx,YES,AWVT,,YES,YES,YES,,YES,AWVT,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",94371,,108,Page Break,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93482,,109,PUBLIC HEARINGS AND RELATED ACTIONS,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93484,,110,Department of Planning and Development,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93492,,111,ZONING CASES - CONSENT,,,,,,,,,,,,,,,,0,,,,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93485,Z1.,112,"A public hearing to receive comments regarding a City Plan Commission authorized hearing to determine the proper zoning for the area to include but not limited to use, development standards, and other appropriate regulations in an area generally along both sides of Hampton Road, between Wentworth Street to the north and Brandon Street to the south and along both sides of West Clarendon Drive, between the alley parallel to Hampton Road and Marlborough Avenue and containing approximately 35 acres and an ordinance granting the amendments and a resolution accepting the termination of deed restrictions (D.R. 190810) 
Recommendation of Staff:  Approval of a WMU-3 Walkable Urban Mixed-Use District 3, approval of Shopfront Overlay on a portion; and approval of the termination of deed restrictions (D.R. 190810)
Recommendation of CPC:  Approval of a WMU-3 Walkable Urban Mixed-Use District 3, approval of a Shopfront Overlay on a portion and to rezone the parcel located at the northeast corner of the authorized area - fronting the north side of 12th Street and the east side of Hampton Road - to WMU-3 with a Shopfront Overlay; and approval of the termination of deed restrictions (D.R. 190810)
Z189-349(JP)",25-1610A,ZONING CASES - CONSENT,Deleted,21267,"A public hearing to receive comments regarding a City Plan Commission authorized hearing to determine the proper zoning for the area to include but not limited to use, development standards, and other appropriate regulations in an area generally along both sides of Hampton Road, between Wentworth Street to the north and Brandon Street to the south and along both sides of West Clarendon Drive, between the alley parallel to Hampton Road and Marlborough Avenue and containing approximately 35 acres and an ordinance granting the amendments and a resolution accepting the termination of deed restrictions (D.R. 190810) 
Recommendation of Staff:  Approval of a WMU-3 Walkable Urban Mixed-Use District 3, approval of Shopfront Overlay on a portion; and approval of the termination of deed restrictions (D.R. 190810)
Recommendation of CPC:  Approval of a WMU-3 Walkable Urban Mixed-Use District 3, approval of a Shopfront Overlay on a portion and to rezone the parcel located at the northeast corner of the authorized area - fronting the north side of 12th Street and the east side of Hampton Road - to WMU-3 with a Shopfront Overlay; and approval of the termination of deed restrictions (D.R. 190810)
Z189-349(JP)",2025-05-04,25-0857; DELETED,Department of Planning and Development (PDV),Department of Planning and Development,,Socrata Roll Call,,,,,0,Z1,AGENDA,DELETED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,https://cityofdallas.legistar1.com/cityofdallas/attachments/9ea477ec-653d-4c95-a2e1-8f869ff2b40f.pdf,N/A,N/A,,N/A,N/A,N/A,,N/A,N/A,,N/A,,N/A,N/A,,,,N/A,N/A,N/A,,N/A,,,N/A
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93486,Z2.,113,"A public hearing to receive comments regarding an application for and an ordinance granting an MU-1 Mixed Use District on property zoned R-7.5(A) Single Family District, on the north line of Grovecrest Drive, west of Conner Drive
Recommendation of Staff:  Approval 
Recommendation of CPC:  Approval 
Z223-244(LG)",25-1611A,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,21268,"A public hearing to receive comments regarding an application for and an ordinance granting an MU-1 Mixed Use District on property zoned R-7.5(A) Single Family District, on the north line of Grovecrest Drive, west of Conner Drive
Recommendation of Staff:  Approval 
Recommendation of CPC:  Approval 
Z223-244(LG)",2025-05-04,25-0858; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 33120,Department of Planning and Development (PDV),Department of Planning and Development,1,Socrata Roll Call,,,,,0,Z2,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,https://cityofdallas.legistar1.com/cityofdallas/attachments/fee4b2cf-73d7-4b64-a572-56df1ca2b69b.pdf,YES,YES,,AWVT,YES,YES,,YES,AWVT,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93487,Z3.,114,"A public hearing to receive comments regarding an application for (1) an ordinance granting a new subdistrict on property zoned Subdistrict B within Planned Development District No. 468, the Oak Cliff Gateway Special Purpose District; and (2) and an ordinance granting a Specific Use Permit for a boutique hotel on the west line of North Zang Boulevard, between West Canty Street and West Neely Street
Recommendation of Staff:  Approval of (1) a new subdistrict, subject to conditions; and (2) a Specific Use Permit for a four-year period, subject to a site plan and conditions
Recommendation of CPC:  Approval of (1) a new subdistrict, subject to conditions; and (2) a Specific Use Permit for a four-year period, subject to a site plan and conditions
Z234-120(CR)",25-1612A,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,21269,"A public hearing to receive comments regarding an application for (1) an ordinance granting a new subdistrict on property zoned Subdistrict B within Planned Development District No. 468, the Oak Cliff Gateway Special Purpose District; and (2) and an ordinance granting a Specific Use Permit for a boutique hotel on the west line of North Zang Boulevard, between West Canty Street and West Neely Street
Recommendation of Staff:  Approval of (1) a new subdistrict, subject to conditions; and (2) a Specific Use Permit for a four-year period, subject to a site plan and conditions
Recommendation of CPC:  Approval of (1) a new subdistrict, subject to conditions; and (2) a Specific Use Permit for a four-year period, subject to a site plan and conditions
Z234-120(CR)",2025-05-04,25-0859; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE NOS. 33121 AND 33122,Department of Planning and Development (PDV),Department of Planning and Development,1,Socrata Roll Call,,,,,0,Z3,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,https://cityofdallas.legistar1.com/cityofdallas/attachments/4152ef7c-d8e1-4469-89bb-1a89e74a5191.pdf,YES,NO,,NO,YES,NO,,NO,YES,,YES,,YES,YES,,,,YES,YES,YES,,YES,,,YES
3796,2025-05-28,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",93488,Z4.,115,"A public hearing to receive comments regarding an application for (1)  an ordinance granting a new subdistrict on property zoned Subdistrict 1 within Planned Development District No. 830, the Davis Street Special Purpose District; and (2) an ordinance granting a Specific Use Permit for a boutique hotel on the east line of North Bishop Avenue, between West Neely Street and West Davis Street
Recommendation of Staff:  Approval of (1) a new subdistrict, subject to conditions; and (2) a Specific Use Permit for a four-year period, subject to a site plan and conditions
Recommendation of CPC:  Approval of (1) a new subdistrict, subject to conditions; and (2) a Specific Use Permit for a four-year period, subject to a site plan and conditions
Z234-121(CR)",25-1613A,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,21270,"A public hearing to receive comments regarding an application for (1)  an ordinance granting a new subdistrict on property zoned Subdistrict 1 within Planned Development District No. 830, the Davis Street Special Purpose District; and (2) an ordinance granting a Specific Use Permit for a boutique hotel on the east line of North Bishop Avenue, between West Neely Street and West Davis Street
Recommendation of Staff:  Approval of (1) a new subdistrict, subject to conditions; and (2) a Specific Use Permit for a four-year period, subject to a site plan and conditions
Recommendation of CPC:  Approval of (1) a new subdistrict, subject to conditions; and (2) a Specific Use Permit for a four-year period, subject to a site plan and conditions
Z234-121(CR)",2025-05-04,25-0860; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE NOS. 33123 AND 33124,Department of Planning and Development (PDV),Department of Planning and Development,1,Socrata Roll Call,,,,,0,Z4,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/052825Min.pdf,https://dallastx.new.swagit.com/videos/344122,https://cityofdallas.legistar1.com/cityofdallas/attachments/800cda66-9f3b-47ca-b489-c5a028af1320.pdf,YES,NO,,NO,ABST,NO,,YES,YES,,YES,,NO,YES,,,,NO,NO,YES,,AWVT,,,YES
