event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jesse  Moreno,Kathy Stewart,Laura Cadena,Lorie Blair,Maxie Johnson,Paul Ridley,Paula Blackmon,William Roth,Zarin D. Gracey
3725,2025-09-24,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98287,21.,53,"Authorize the City Manager to (1) exercise the third of four, one-year renewal options to the facility management services contract with Bridge Steps d/b/a The Bridge, as amended, for facility management and operational services; (2) provide funding for the annual fee during year four of the contract, as amended, in an amount not to exceed $4,519,000.00 sourced from General Fund; and (3) increase the annual fee during year four of the contract, as amended, from $4,519,000.00 to an amount not to exceed $5,916,911.00, with $328,500.00 sourced from General Fund for an increase for pay-to-stay shelter beds, with $300,000.00 sourced from General Fund for an increase for the facility management services contract, and $769,411.00 sourced from the Texas Department of Housing and Community Affairs (“TDHCA”) Grant Fund – Total not to exceed $5,916,911.00 – Financing:  General Fund ($5,147,500.00), FY 2026 TDHCA-Homeless Housing and Services Program 25-26 Fund ($676,280.00), and FY 2024 TDHCA-HHSP General Set-Aside Reallocation Fund ($93,131.00) (subject to appropriations)",25-2282A,CONSENT AGENDA,Approved as Amended,21894,"Authorize the City Manager to (1) exercise the third of four, one-year renewal options to the facility management services contract with Bridge Steps d/b/a The Bridge, as amended, for facility management and operational services; (2) provide funding for the annual fee during year four of the contract, as amended, in an amount not to exceed $4,519,000.00 sourced from General Fund; and (3) increase the annual fee during year four of the contract, as amended, from $4,519,000.00 to an amount not to exceed $5,916,911.00, with $328,500.00 sourced from General Fund for an increase for pay-to-stay shelter beds, with $300,000.00 sourced from General Fund for an increase for the facility management services contract, and $769,411.00 sourced from the Texas Department of Housing and Community Affairs (“TDHCA”) Grant Fund – Total not to exceed $5,916,911.00 – Financing:  General Fund ($5,147,500.00), FY 2026 TDHCA-Homeless Housing and Services Program 25-26 Fund ($676,280.00), and FY 2024 TDHCA-HHSP General Set-Aside Reallocation Fund ($93,131.00) (subject to appropriations)",2025-07-07,25-1523; APPROVED AS AMENDED,Office of Homeless Solutions (OHS),Office of Homeless Solutions,1,Socrata Roll Call,,,,,0,21,AGENDA,AMENDED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/9/3725_A_City_Council_25-09-24_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/092425Min.pdf,https://dallastx.new.swagit.com/videos/356549,https://cityofdallas.legistar1.com/cityofdallas/attachments/3794218e-61ce-48ea-b0b0-b858a044d8d9.docx,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,AWVT,YES,YES,ABSNT,YES
3725,2025-09-24,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98285,22.,54,"Authorize the first of two, one-year renewal options to the contract with The Salvation Army North Texas Area Command in the amount of $323,541.36, the Bridge Steps dba The Bridge in the amount of $214,073.66, and the Austin Street Center in the amount of $149,124.98, for emergency shelter services for the homeless for the period October 1, 2025 through September 30, 2026 – Total not to exceed $686,740.00 - Financing: FY 2025-26 Emergency Solutions Grant Fund (subject to annual appropriations)",25-2249A,CONSENT AGENDA,Approved as an Individual Item,21861,"Authorize the first of two, one-year renewal options to the contract with The Salvation Army North Texas Area Command in the amount of $323,541.36, the Bridge Steps dba The Bridge in the amount of $214,073.66, and the Austin Street Center in the amount of $149,124.98, for emergency shelter services for the homeless for the period October 1, 2025 through September 30, 2026 – Total not to exceed $686,740.00 - Financing: FY 2025-26 Emergency Solutions Grant Fund (subject to annual appropriations)",2025-07-01,25-1524; APPROVED AS AN INDIVIDUAL ITEM,Office of Homeless Solutions (OHS),Office of Homeless Solutions,1,Socrata Roll Call,,,,,0,22,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/9/3725_A_City_Council_25-09-24_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/092425Min.pdf,https://dallastx.new.swagit.com/videos/356549,https://cityofdallas.legistar1.com/cityofdallas/attachments/397eb060-f6f2-4351-8005-28c7c241cbac.docx,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES,YES,YES,ABSNT,YES
3725,2025-09-24,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98284,23.,55,"Authorize the first of two, one-year renewal options to the service contract with Catholic Charities of Dallas, Inc. for supportive services for seniors for the Office of Homeless Solution for the period October 1, 2025 through September 30, 2026 – Not to exceed $250,000.00 – Financing: General Fund (subject to appropriations)",25-2248A,CONSENT AGENDA,Approved as an Individual Item,21860,"Authorize the first of two, one-year renewal options to the service contract with Catholic Charities of Dallas, Inc. for supportive services for seniors for the Office of Homeless Solution for the period October 1, 2025 through September 30, 2026 – Not to exceed $250,000.00 – Financing: General Fund (subject to appropriations)",2025-07-01,25-1525; APPROVED AS AN INDIVIDUAL ITEM,Office of Homeless Solutions (OHS),Office of Homeless Solutions,1,Socrata Roll Call,,,,,0,23,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/9/3725_A_City_Council_25-09-24_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/092425Min.pdf,https://dallastx.new.swagit.com/videos/356549,https://cityofdallas.legistar1.com/cityofdallas/attachments/08751dcd-dc54-43eb-9d19-9d5704bea22c.docx,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES,YES,YES,ABSNT,YES
3725,2025-09-24,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98283,24.,56,"Authorize the second of two, one-year renewal options to the service contract with Austin Street Center to provide access to homeless recovery services for the Office of Homeless Solutions for the period October 1, 2025 through September 30, 2026, not to exceed $575,000.00 - Financing: General Fund (subject to annual appropriations)",25-1911A,CONSENT AGENDA,Approved as an Individual Item,21537,"Authorize the second of two, one-year renewal options to the service contract with Austin Street Center to provide access to homeless recovery services for the Office of Homeless Solutions for the period October 1, 2025 through September 30, 2026, not to exceed $575,000.00 - Financing: General Fund (subject to annual appropriations)",2025-05-22,25-1526; APPROVED AS AN INDIVIDUAL ITEM,Office of Homeless Solutions (OHS),Office of Homeless Solutions,1,Socrata Roll Call,,,,,0,24,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/9/3725_A_City_Council_25-09-24_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/092425Min.pdf,https://dallastx.new.swagit.com/videos/356549,https://cityofdallas.legistar1.com/cityofdallas/attachments/f9119ddb-0ce4-44dc-8ac2-0724f721dc0d.docx,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES,YES,YES,ABSNT,YES
3725,2025-09-24,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98288,25.,57,"Authorize Supplemental Agreement No. 1 to exercise the first of two, one-year renewal options to the service contract, for homeless diversion services for persons experiencing homelessness for the Office of Homeless Solutions with Harmony Community Development Corporation in the amount of $65,000.00, with Catholic Charities of Dallas, Inc. in the amount of $120,000.00 and First Presbyterian Church of Dallas, Texas dba The Stewpot in the amount of $70,000.00, for the period of October 1, 2025 to September 30, 2026 – Total amount not to exceed $255,000.00 – Financing: General Fund (subject to annual appropriations)",25-2609A,CONSENT AGENDA,Approved as an Individual Item,22221,"Authorize Supplemental Agreement No. 1 to exercise the first of two, one-year renewal options to the service contract, for homeless diversion services for persons experiencing homelessness for the Office of Homeless Solutions with Harmony Community Development Corporation in the amount of $65,000.00, with Catholic Charities of Dallas, Inc. in the amount of $120,000.00 and First Presbyterian Church of Dallas, Texas dba The Stewpot in the amount of $70,000.00, for the period of October 1, 2025 to September 30, 2026 – Total amount not to exceed $255,000.00 – Financing: General Fund (subject to annual appropriations)",2025-08-22,25-1527; APPROVED AS AN INDIVIDUAL ITEM,Office of Homeless Solutions (OHS),Office of Homeless Solutions,1,Socrata Roll Call,,,,,0,25,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/9/3725_A_City_Council_25-09-24_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/092425Min.pdf,https://dallastx.new.swagit.com/videos/356549,https://cityofdallas.legistar1.com/cityofdallas/attachments/dd3ee528-7023-4513-a1c1-68be90990e74.docx,YES,YES,YES,YES,YES,ABSNT,YES,YES,YES,YES,YES,YES,YES,ABSNT,YES
3725,2025-09-24,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98282,26.,58,"Authorize Supplemental Agreement No. 1 to exercise the first of two, one-year renewal options with Bridge Steps dba The Bridge to the service contract for immediate housing solutions, including the assistance of homeless persons by providing rental assistance in conjunction with supportive services through the Rapid Rehousing Program at the Bridge Homeless Recovery Center for the Office of Homeless Solutions, approved as to form by the City Attorney, for the period October 1, 2025 through September 30, 2026 - Not to exceed $125,899.00 - Financing: FY 2025-26 Emergency Solutions Grant Fund (subject to annual appropriations)",25-1910A,CONSENT AGENDA,Approved as an Individual Item,21536,"Authorize Supplemental Agreement No. 1 to exercise the first of two, one-year renewal options with Bridge Steps dba The Bridge to the service contract for immediate housing solutions, including the assistance of homeless persons by providing rental assistance in conjunction with supportive services through the Rapid Rehousing Program at the Bridge Homeless Recovery Center for the Office of Homeless Solutions, approved as to form by the City Attorney, for the period October 1, 2025 through September 30, 2026 - Not to exceed $125,899.00 - Financing: FY 2025-26 Emergency Solutions Grant Fund (subject to annual appropriations)",2025-05-22,25-1528; APPROVED AS AN INDIVIDUAL ITEM,Office of Homeless Solutions (OHS),Office of Homeless Solutions,1,Socrata Roll Call,,,,,0,26,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/9/3725_A_City_Council_25-09-24_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/092425Min.pdf,https://dallastx.new.swagit.com/videos/356549,https://cityofdallas.legistar1.com/cityofdallas/attachments/d2b76594-9e19-4a31-9fbe-d2aeca09f192.docx,YES,YES,AWVT,YES,YES,ABSNT,YES,YES,YES,YES,YES,YES,YES,ABSNT,YES
3725,2025-09-24,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98300,27.,61,"Authorize a professional services contract with Binkley & Barfield, Inc. to provide engineering services for an alignment study, preliminary design, and survey for water transmission main improvements within the Meandering Way High Pressure Plane - Not to exceed $1,499,913.00 - Financing: Water Capital Improvement F Fund",25-2554A,CONSENT AGENDA,Approved,22166,"Authorize a professional services contract with Binkley & Barfield, Inc. to provide engineering services for an alignment study, preliminary design, and survey for water transmission main improvements within the Meandering Way High Pressure Plane - Not to exceed $1,499,913.00 - Financing: Water Capital Improvement F Fund",2025-08-13,25-1529; APPROVED,Dallas Water Utilities Department (DWU),Dallas Water Utilities Department,1,Socrata Roll Call,,,,,0,27,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/9/3725_A_City_Council_25-09-24_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/092425Min.pdf,https://dallastx.new.swagit.com/videos/356549,https://cityofdallas.legistar1.com/cityofdallas/attachments/bcdd4446-0fa1-4499-8ef6-db43b0b41853.doc|https://cityofdallas.legistar1.com/cityofdallas/attachments/2ac74947-b963-429c-9bc0-44dee0d138a5.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/6387fdab-4f60-4e27-96e3-a9b8709fa94f.docx,YES,YES,YES,AWVT,AWVT,ABSNT,YES,YES,YES,YES,YES,YES,YES,ABSNT,YES
3725,2025-09-24,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98296,28.,63,"Authorize a professional services contract with IEA, Inc. to provide engineering services for the evaluation and design of erosion control improvements at three locations (list attached to the Agenda Information Sheet) - Not to exceed $216,671.00 - Financing: Flood Protection and Storm Drainage (C) Fund (2024 General Obligation Bond Fund) ($102,744.00) and Storm Drainage Management Certificate of Obligation Series 2024B Capital Fund ($113,927.00)",25-2443A,CONSENT AGENDA,Approved,22055,"Authorize a professional services contract with IEA, Inc. to provide engineering services for the evaluation and design of erosion control improvements at three locations (list attached to the Agenda Information Sheet) - Not to exceed $216,671.00 - Financing: Flood Protection and Storm Drainage (C) Fund (2024 General Obligation Bond Fund) ($102,744.00) and Storm Drainage Management Certificate of Obligation Series 2024B Capital Fund ($113,927.00)",2025-07-30,25-1530; APPROVED,Dallas Water Utilities Department (DWU),Dallas Water Utilities Department,1,Socrata Roll Call,,,,,0,28,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/9/3725_A_City_Council_25-09-24_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/092425Min.pdf,https://dallastx.new.swagit.com/videos/356549,https://cityofdallas.legistar1.com/cityofdallas/attachments/4e5f7112-22c4-46b9-b521-089b5650cd96.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/140b5c6e-2d39-43c8-916c-a35838a6ca2d.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/2310d55a-b34c-4e5d-863d-8407f9fef44b.doc,YES,YES,YES,AWVT,AWVT,ABSNT,YES,YES,YES,YES,YES,YES,YES,ABSNT,YES
3725,2025-09-24,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98298,29.,64,"Authorize a professional services contract with LJA Engineering, Inc. to provide engineering services for flood management and storm drainage system improvements at six locations (list attached to the Agenda Information Sheet) - Not to exceed $829,323.02 - Financing: 2025 Certificate of Obligation Fund",25-2524A,CONSENT AGENDA,Approved,22136,"Authorize a professional services contract with LJA Engineering, Inc. to provide engineering services for flood management and storm drainage system improvements at six locations (list attached to the Agenda Information Sheet) - Not to exceed $829,323.02 - Financing: 2025 Certificate of Obligation Fund",2025-08-06,25-1531; APPROVED,Dallas Water Utilities Department (DWU),Dallas Water Utilities Department,1,Socrata Roll Call,,,,,0,29,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/9/3725_A_City_Council_25-09-24_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/092425Min.pdf,https://dallastx.new.swagit.com/videos/356549,https://cityofdallas.legistar1.com/cityofdallas/attachments/acb95bde-a3bc-445a-b2e0-8871ee16f755.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/bb2e0714-86f1-49e8-809b-c8a4a93fc2ce.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/bda2e6af-9d6e-4dd6-8968-31e1b1e70bef.doc,YES,YES,YES,AWVT,AWVT,ABSNT,YES,YES,YES,YES,YES,YES,YES,ABSNT,YES
3725,2025-09-24,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98305,30.,65,"Authorize settlement in lieu of proceeding further with condemnation in the condemnation suit styled CITY OF DALLAS VS. HEATHER J. HEFLIN, et al., Cause No. CC-25-00165-A, pending in Dallas County Court at Law No. 1, for an easement interest from Heather J. Heflin on a tract of land containing approximately 675 square feet located at 2424 Knight Street near its intersection with Sylvester Avenue for the Throckmorton-Reagan Drainage Improvements Project – Not to exceed $12,156.00, increased from $29,844.00 ($27,844.00 plus closing costs and title expenses not to exceed $2,000.00) to $42,000.00 ($40,000.00, plus closing costs and title expenses not to exceed $2,000.00) – Financing: Stormwater Drainage Management Capital Construction Fund",25-2624A,CONSENT AGENDA,Approved,22236,"Authorize settlement in lieu of proceeding further with condemnation in the condemnation suit styled CITY OF DALLAS VS. HEATHER J. HEFLIN, et al., Cause No. CC-25-00165-A, pending in Dallas County Court at Law No. 1, for an easement interest from Heather J. Heflin on a tract of land containing approximately 675 square feet located at 2424 Knight Street near its intersection with Sylvester Avenue for the Throckmorton-Reagan Drainage Improvements Project – Not to exceed $12,156.00, increased from $29,844.00 ($27,844.00 plus closing costs and title expenses not to exceed $2,000.00) to $42,000.00 ($40,000.00, plus closing costs and title expenses not to exceed $2,000.00) – Financing: Stormwater Drainage Management Capital Construction Fund",2025-08-23,25-1532; APPROVED,Dallas Water Utilities Department (DWU),Dallas Water Utilities Department,1,Socrata Roll Call,,,,,0,30,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/9/3725_A_City_Council_25-09-24_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/092425Min.pdf,https://dallastx.new.swagit.com/videos/356549,https://cityofdallas.legistar1.com/cityofdallas/attachments/a1608411-f899-4678-8f22-029136632c59.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/ca155f31-0271-4024-9b9b-629041eb8db9.pdf,YES,YES,YES,AWVT,AWVT,ABSNT,YES,YES,YES,YES,YES,YES,YES,ABSNT,YES
